"Post.Code","2020-03-02","2020-03-09","2020-03-16","2020-03-23","2020-03-30","2020-04-06","2020-04-13","2020-04-20","2020-04-27","2020-05-04","2020-05-11","2020-05-18","2020-05-25","2020-06-01","2020-06-08","2020-06-15","2020-06-22","2020-06-29","2020-07-06","2020-07-13","2020-07-20","2020-07-27"
"G78",0.1897993994352,0.320326277089393,0.304957972609207,0.421184200313315,0.397199638460209,0.42344570151616,0.441394490553886,0.465543202386887,0.402604991638378,0.327849012077885,0.315880467185056,0.32521917765701,0.239010831574013,0.230341973789585,0.212355167817278,0.153735894111174,0.188397969751766,0.178090428444737,0.175018138161853,0.180629830622412,0.168471704575048,0.184834631717333
"G81",0.208308773347453,0.376837408882836,0.352623087282475,0.439429281555801,0.383338435798368,0.329501031241171,0.384658298153537,0.329303382453903,0.339037710812811,0.312735196782152,0.277139370470917,0.280297055063569,0.20302048543487,0.21427710885702,0.224136687450709,0.164755435459205,0.197175230471965,0.185218758894591,0.136214174884734,0.200579827350518,0.143147062252407,0.186813699341537
"G82",0.221222603645645,0.395539553753217,0.375880476789429,0.421452109895068,0.395619598286749,0.366472478605988,0.362147423343737,0.334773833149679,0.324099340646278,0.304955039564224,0.268395724749239,0.247768664069697,0.204866705733832,0.180932674546581,0.188930992616848,0.125761913624921,0.135966512352753,0.13768277618381,0.106571933224676,0.116697516780882,0.0950165076205196,0.106221308055782
"G83",0.260423680537864,0.460353271875628,0.355857441781168,0.385301332750416,0.327316266657501,0.3658242201491,0.395795311461198,0.351722586974475,0.343744735134005,0.306943875068171,0.263462784413897,0.263964953795182,0.178234664168402,0.201494410764786,0.187591970197204,0.125675630932075,0.162954281396393,0.17813715037887,0.154985872308183,0.149059912461879,0.143720149710254,0.161973758915236
"G84",0.225545047250607,0.368077051229324,0.285514421854251,0.362541296898999,0.31644362279973,0.321794343342677,0.412842073633009,0.337458921104808,0.276050788104118,0.249389509481234,0.231638419540608,0.26295060066478,0.17900937610835,0.187276607546707,0.166870419629701,0.115650409652775,0.139584890998259,0.162729666953708,0.139871395377628,0.134447565988873,0.127094126551294,0.140208560915581
"HS1",0.175619558666414,0.285146301186927,0.251790538695588,0.336818765194097,0.340203826206432,0.329189828576955,0.381609086644398,0.361849784319677,0.449999308630601,0.467196636475519,0.306048934770472,0.31755050995854,0.249038762653098,0.175012209657199,0.150040004555628,0.10148805633273,0.124974358426108,0.14614687665131,0.155762966253614,0.13531828851206,0.133098477518358,0.124184431548349
"HS2",0.143034586181941,0.289454077489369,0.212294561277991,0.306168071506178,0.302297585819086,0.260042963412944,0.292732937157216,0.245465433857705,0.34265470280295,0.382070178568243,0.277532945216266,0.28059587795944,0.264941390446291,0.177938931634871,0.170624084873923,0.128931828394944,0.155905979227699,0.195225337676138,0.189428577630145,0.179982803757198,0.221046055455566,0.173674669297513
"HS3",0.144647131397746,0.27165197269012,0.208725267636048,0.290769500688513,0.282253373699185,0.25904316631636,0.293326160729382,0.26727512675097,0.363009303378682,0.36067978987365,0.241376972964079,0.230903677028204,0.197771852416441,0.145283917690125,0.124934355105524,0.089647304435216,0.102317159148537,0.127226676151467,0.13204946429206,0.131800481931155,0.137484736309304,0.118446677576484
"HS6",0.141908108584226,0.266749615334128,0.201202801354323,0.274803463182197,0.275469806289645,0.235681057077331,0.278551172561965,0.238141911277282,0.336184175805476,0.345152386569899,0.226156542822967,0.222968356844309,0.196674283888522,0.147378501150065,0.131773139566622,0.09936109165265,0.115233428242337,0.150273349830931,0.146681269759185,0.143046551638455,0.148457309728501,0.125398318623141
"HS8",0.156070624372382,0.282921922604633,0.243932737287563,0.324451875815463,0.314614474476701,0.277708032304165,0.31896194340827,0.27221444788662,0.37316576403226,0.365690444957939,0.253436922594181,0.249169287665669,0.214106401299222,0.154913703964038,0.144534923135179,0.105176380588288,0.123738016159298,0.151566054817753,0.153051968459691,0.172505521111063,0.159945511246492,0.144585452467939
"IV1",0.142845699105848,0.334403102578854,0.32929664125009,0.405904069249195,0.356214981385723,0.332672334995896,0.410069739641745,0.308979780996044,0.3538609120305,0.266412715356215,0.224835374696046,0.212922429635151,0.191816646891475,0.147848588930255,0.14524339847286,0.104102615525478,0.120855579984307,0.141139092539795,0.111405733746969,0.126941098137107,0.121375395854934,0.122384301056881
"IV10",0.147086036191511,0.327642615380599,0.324384835778087,0.42221496749573,0.395996079059351,0.389677053099197,0.44873980943752,0.35331761473076,0.369755705831096,0.276725324389652,0.240312035424824,0.23241448161483,0.210102257097975,0.153120423111792,0.173555939035254,0.115735694143411,0.137162829645006,0.157483285632008,0.130678349457589,0.140970287113576,0.137303864163586,0.126980772582573
"IV12",0.145457515816828,0.354728650992386,0.379926635320578,0.472151146248811,0.4675511448008,0.438793159569951,0.534162558020911,0.459150967277993,0.509631386257307,0.465366438193262,0.36509145613915,0.365565861805576,0.315287897240425,0.241291504526615,0.235116561617458,0.150377611275621,0.185760578446299,0.18617172190293,0.149354965773678,0.145595895673876,0.14094129040443,0.137872806884336
"IV14",0.161791968584011,0.333959841723629,0.318266707076025,0.433095436512841,0.33307641653511,0.340235236985211,0.371477649837485,0.293896541843178,0.351880976349824,0.279436916927258,0.262843428773113,0.237345129686636,0.2290687699023,0.156130268266881,0.175539020508698,0.12151520759255,0.13264800112133,0.145948756561911,0.118915443405189,0.127624667301341,0.115647679991719,0.127695513303451
"IV15",0.143642866053526,0.345110241261302,0.303045042149104,0.430935821103568,0.346337790419663,0.302719063970087,0.354115095368133,0.268594385485023,0.310903719585121,0.225166502890315,0.223192736936045,0.192987724365315,0.187425056353522,0.136212477328105,0.149915282367259,0.116711100131962,0.132001303334773,0.162586522833016,0.139535878876891,0.149174309307668,0.140646131365769,0.130106633327485
"IV16",0.157850016016961,0.345166012383254,0.320611908731914,0.449142514414263,0.345642631830867,0.348882819157609,0.363874197731245,0.28921464022207,0.335036500978023,0.267605518855586,0.238262856843467,0.233617174553224,0.225474126677009,0.150928917442191,0.166969512904993,0.123542372490152,0.131197974731615,0.163831981825546,0.121011137532306,0.142227271078809,0.119010192922568,0.126742560672035
"IV17",0.156942423794797,0.313080622282889,0.321796741035253,0.428583489632597,0.371617773584277,0.409082337720692,0.424551402241515,0.307644995816424,0.358180921621685,0.2775061760599,0.2601730280233,0.2155886073257,0.198119784646737,0.128573180259888,0.155187910139374,0.110167596484857,0.124553139119802,0.152684832409524,0.120573165870272,0.132751540101528,0.119114775711293,0.13550007728947
"IV18",0.15699183300004,0.270122299285239,0.284247279536023,0.36651621852158,0.313745145186166,0.365712470172089,0.374834881043338,0.304480482168142,0.351592270386104,0.242480816450738,0.226057375751621,0.221022738060771,0.199598385227867,0.137527322192662,0.167701815600109,0.121638791768172,0.135415969636904,0.188937522492297,0.147582581920297,0.19211656541769,0.160531104927127,0.165297473915463
"IV19",0.165195477784761,0.290440276222979,0.275685286460275,0.400102759319033,0.338279669186784,0.350366577578481,0.36894149187692,0.285667545027597,0.316527117312837,0.210628561131245,0.179237887246983,0.155352532596237,0.157826746825227,0.113404993452937,0.15775900550762,0.0995351006214891,0.122390083358536,0.163961966960157,0.147587986873069,0.16292185104695,0.166420342126757,0.157304492576145
"IV2",0.160330773902217,0.317372632544822,0.317462240952712,0.422337619984167,0.368314897449288,0.314895329218132,0.348617038528947,0.317494258940045,0.340017203234399,0.290756837633988,0.216664696782897,0.214853463603315,0.211594624846789,0.156076806154027,0.186646581022585,0.13734933201723,0.173881274520719,0.171003263125403,0.144479475886528,0.153688856777504,0.149265606875801,0.139921183103708
"IV20",0.140262544885416,0.298427522992533,0.27093226203455,0.393936638760903,0.326750256685535,0.365311705327305,0.384888389594347,0.332686169139139,0.342521620268867,0.261678289573587,0.204145279564584,0.191014297222395,0.170270062633395,0.121357650912108,0.159350654118756,0.0949239520438571,0.122281319100312,0.150231013727567,0.12788927458871,0.131752875233766,0.131521349200946,0.125998619826527
"IV25",0.14942630892908,0.320847081737947,0.291261533316161,0.442656694887818,0.394741977043935,0.413889362114713,0.462621099916555,0.408711141727416,0.461791176668324,0.340506964723674,0.265980040410964,0.225844013477593,0.208729692399946,0.153283412663057,0.204185379014791,0.111335903269977,0.129681657702556,0.171241717960548,0.137684612939606,0.143881703252559,0.146278535821663,0.141315657417509
"IV26",0.163026462289211,0.324952145017772,0.287140994206518,0.4276055261167,0.342313491455073,0.35732794057839,0.370968817779811,0.313126492127628,0.38122406371396,0.32879343293153,0.272735339103632,0.264754747275838,0.24316019708512,0.163009145226572,0.180339133169825,0.120333576762132,0.140993995726618,0.162051378137429,0.146434622396105,0.147694678347395,0.140822082161546,0.149053430825018
"IV27",0.165482307700006,0.28186194387097,0.254249919090353,0.397847856737557,0.331667943444101,0.356458410962355,0.364574088210246,0.326593530920971,0.338720040501451,0.238341208127325,0.197275808656069,0.173044245364899,0.160273716446796,0.11155746116893,0.145003120488609,0.0822027893284676,0.101691006534826,0.141204070632482,0.125935501726171,0.117526120846523,0.127188046022883,0.124151476593904
"IV3",0.124708940733743,0.329763838406471,0.307844495271824,0.413832535694001,0.395251817124551,0.357077904849998,0.435968927223067,0.33814907556852,0.361562493441479,0.271418337406474,0.230103140082895,0.227842086074961,0.202526311160453,0.167613588125542,0.17518761052595,0.12558173374188,0.160015406194534,0.178073806336744,0.132991710667116,0.177773991798662,0.162165678829601,0.148207230958935
"IV30",0.135455262760277,0.320901860457673,0.313649374780858,0.304184637040651,0.317588470398271,0.292013590955222,0.328501391109409,0.305825151110865,0.323385431098941,0.321087617471709,0.279539074492456,0.290238398460919,0.213368681182651,0.223625239511669,0.201967459722091,0.134133898594303,0.188665020104716,0.20400955853822,0.134059819834343,0.141362555082417,0.130207434232277,0.155172425172043
"IV31",0.154035877253422,0.311882974877879,0.329904647485906,0.39586077713209,0.358797044298261,0.287800441813273,0.408596648153546,0.320331206960134,0.353388217661191,0.310193809693551,0.247259355923226,0.285014835223494,0.186693533169209,0.177627831214639,0.195770445931274,0.11256671141718,0.156020953267915,0.154638069794156,0.11641736339234,0.127648339212818,0.12035702206414,0.133674799771524
"IV32",0.161371290952341,0.36918347804324,0.305305433828674,0.363506111990142,0.285819610326464,0.261902764682044,0.334531703195053,0.281907428530245,0.327547231943221,0.324555694799965,0.252527853043425,0.304113855883486,0.206115327970983,0.188133194117662,0.197760319836479,0.111950269968136,0.136689876405275,0.161631962625805,0.105855405319133,0.113106944268738,0.0998302737529959,0.130651012090325
"IV36",0.146033004248505,0.297338518369099,0.315798214694522,0.334645363018963,0.308750646911855,0.27812515470803,0.390187959581834,0.332237723582214,0.394284623484436,0.359191022803121,0.314213319989033,0.340867464594407,0.229137068719993,0.203918472759663,0.194564507306514,0.125289658514551,0.178290883915091,0.154222950615315,0.15875962705498,0.13978683348534,0.138723842894314,0.149848676319033
"IV4",0.175716671429163,0.341474706004066,0.328260947294955,0.43335079305185,0.311959147043717,0.286924392347952,0.280276472869128,0.266379924806625,0.279594725107226,0.240564406691782,0.212632984180378,0.194464155266092,0.177997524243501,0.138057958448513,0.157211860767154,0.117564662461033,0.135099461608816,0.136295410721355,0.12754727846628,0.141543179862227,0.124061467979823,0.136869707739989
"IV40",0.160082561401486,0.324379157105344,0.291887539961855,0.384341188125305,0.309584692779776,0.294583663220774,0.317152653877453,0.321258876376833,0.39001966349692,0.346747221647903,0.275845386439608,0.277750861323783,0.238282307700867,0.183853422056048,0.196694094544796,0.139407263610095,0.164268337426567,0.173729682124571,0.164223755892023,0.180281134801805,0.153961286454257,0.169019742134843
"IV51",0.162675942100189,0.303930140890315,0.255902591141884,0.357907790230764,0.326118024241014,0.289560721707397,0.370690480149248,0.362177370092184,0.523635830135125,0.491680414166402,0.341657296604586,0.324701404687162,0.259961853901732,0.205544070675724,0.18407767873334,0.133167100166843,0.154485292611064,0.176841982959407,0.206200504073423,0.200823555736846,0.185407025802645,0.183889524617947
"IV6",0.149309223697102,0.381276248477981,0.320617188695292,0.439571873187682,0.329175177504426,0.33646702340449,0.356994660588826,0.333208421844386,0.354145134924966,0.318148187956284,0.271059383064647,0.255989594833209,0.251989074314678,0.172655952421021,0.184044539718817,0.129056318950544,0.150153921795236,0.152576533575488,0.134299323521294,0.148230224806438,0.133297182212699,0.14292780145552
"IV63",0.17390560264466,0.34954578824251,0.329872511531053,0.416805163325429,0.30978788544657,0.291109538777092,0.286234746712388,0.287826914726722,0.30540121412833,0.260583353493147,0.210175192978727,0.211327794979103,0.200210925459463,0.152812600116649,0.175746242215629,0.137073137596654,0.165912165030492,0.167387375757238,0.169823813439717,0.180071002753429,0.148905734006503,0.157755387879569
"IV7",0.161272216696771,0.335690057669729,0.328363510174402,0.396088303163136,0.325536996036332,0.299663074730348,0.344857399318264,0.250135493363269,0.288772121648352,0.209023198736632,0.198280109661923,0.178557070624667,0.179361861666015,0.129176994000248,0.15533588640859,0.11280996148542,0.135403330597108,0.163574768061317,0.126563945972998,0.142493956751067,0.126196923686794,0.130060995981657
"KA1",0.205971309354323,0.394329398591782,0.359161034551033,0.380142273054482,0.407727275305784,0.35970656233788,0.409511941789399,0.308874488268096,0.321518636148842,0.270554194804139,0.276161936194233,0.260040894441182,0.19496018980373,0.19795102592,0.182947975478719,0.126757541814273,0.170114190548231,0.179705473471287,0.148003892130851,0.184290524614009,0.168752850440512,0.170254697926907
"KA10",0.210333044551037,0.381292840735548,0.319021246709402,0.412220990348823,0.346367232062209,0.323301795793566,0.413890356366742,0.339821455864617,0.320688076126887,0.286754337595223,0.239726625693673,0.272466834282384,0.188107732590086,0.172404650563241,0.172328990947129,0.111273139529294,0.147466941971895,0.165947808264244,0.150675695037665,0.188666933522048,0.141048734951462,0.165650272347082
"KA11",0.227989097825651,0.395831911191604,0.376638778185764,0.416938685594436,0.367024835514981,0.351053211895249,0.386413658861872,0.290966152391637,0.294936113540747,0.257897267970609,0.2232404871766,0.205812795143733,0.152962774717733,0.175334324908307,0.158817607209973,0.133244454959662,0.147642943989034,0.168733688574157,0.158717920068992,0.162929247147912,0.12252097732609,0.124451370318672
"KA12",0.170868424240403,0.361508223127872,0.294620069259867,0.385361025355681,0.362185483185173,0.324738472893412,0.338801329570533,0.326442386780346,0.348221567806408,0.294923707530537,0.254917938897196,0.262299537495403,0.186534044983715,0.203096309849724,0.221043383366019,0.132473312832946,0.180324741396796,0.173107433181101,0.148080188486968,0.152981247984648,0.136613747854799,0.131266788262253
"KA13",0.202465879968597,0.370958286095279,0.343532851859066,0.496310804791809,0.435298137906821,0.436004858479168,0.452054941369045,0.422031376096523,0.391590573089232,0.34821609787159,0.301079146109851,0.280815638041248,0.173700555020274,0.208671673251526,0.226042315482479,0.148068897959306,0.210345707284393,0.196030313997835,0.193795814344626,0.217510473769993,0.181002152579373,0.180222265758594
"KA15",0.195350065140177,0.347830970879381,0.352799774198171,0.445861877836481,0.437264256335446,0.42909048069476,0.453860300058115,0.431303600759497,0.335202086937668,0.315827948813172,0.271911541079429,0.321781906578709,0.224080182639391,0.227962600768485,0.193838131091128,0.140003094349375,0.175088384760368,0.19067781502331,0.179343491441544,0.195051908362984,0.160509857421965,0.186774472562179
"KA16",0.193965641872723,0.38982850607144,0.358519589547562,0.438887056853576,0.442040424786682,0.396292922477028,0.505586769648753,0.442766261676914,0.41827691173643,0.381610706410041,0.341713885016616,0.327494373007781,0.239068512563137,0.247556022261747,0.249186508606971,0.149966026522442,0.202345654863956,0.178688726898861,0.161022597169755,0.17256219688506,0.155645946007676,0.173159329993565
"KA17",0.179821056303949,0.375789957345122,0.305579220189703,0.3986654533799,0.36168375241565,0.323657656559451,0.383547664723913,0.377601060688726,0.387460760991565,0.345366422712657,0.338526849382463,0.330791467962331,0.233950868378393,0.272837797322399,0.239729537522541,0.162828575338001,0.198529080270888,0.188235117585397,0.160150297577633,0.197988187598645,0.178012682448598,0.197244160636666
"KA18",0.17081489679537,0.290608925118312,0.301507426096879,0.365882685420882,0.396688504535204,0.338934932848462,0.416950085363417,0.402098693195746,0.369168452198726,0.33854794901547,0.355386226438202,0.303033564424239,0.247613662021398,0.259151215351836,0.247346142895216,0.145302347035196,0.226328002201017,0.198389497207089,0.185214408438824,0.188259947527303,0.186788128933599,0.180378471909696
"KA19",0.186027301783251,0.341783813452151,0.367267846492649,0.440695311075152,0.400041278694518,0.389183902642662,0.446958906422187,0.389686678699926,0.373979150021609,0.329842651910898,0.270322771753837,0.288229010043603,0.195719569455399,0.189246825533822,0.177961233114295,0.108248043978507,0.161651440689088,0.191234781113755,0.168449117972658,0.197463049719062,0.17097281007379,0.158390958469463
"KA2",0.201198689514179,0.376781897492863,0.333492251458634,0.410252546040928,0.408235231265588,0.326603908633337,0.441050955406105,0.333285822759796,0.365750103990591,0.306125056277612,0.276992451962346,0.310074263493411,0.206952755430853,0.213788495468933,0.19027665768952,0.124387303469888,0.1666760285569,0.182937173572244,0.158348953562296,0.168864489224444,0.144667716406724,0.147789248269647
"KA20",0.221593029793597,0.343183670944215,0.336660205020751,0.416864069164735,0.388790379700531,0.402441646995321,0.398906119084445,0.38631898630894,0.38325952663114,0.344663702805051,0.293292808770783,0.24498723705786,0.193040623082669,0.230187746554534,0.199874540555409,0.128472546610109,0.176449648409301,0.172996436263014,0.17579974518785,0.198926368097453,0.162270045770106,0.193696794217772
"KA21",0.202232431801007,0.372063270566869,0.352501745157167,0.484783571884057,0.479420552679475,0.37563120867083,0.375723554330698,0.339878993003947,0.356122020597012,0.317888942394412,0.306053742754367,0.30108102543598,0.208395142891426,0.200291806422822,0.18941546317046,0.13022649010278,0.169541763664692,0.149679968999973,0.180947789846887,0.193533495496524,0.180271915716424,0.186550003629542
"KA22",0.224936750117483,0.361562282565491,0.41266919317935,0.443118200266753,0.455733840592573,0.41297830694093,0.500982993497976,0.413701409746585,0.42207724230807,0.365364149124137,0.320267374454326,0.274923882439903,0.197981117743299,0.221193039690634,0.195181885938507,0.129956564546862,0.159185031141428,0.133905088141276,0.142762359139338,0.153870667137547,0.133428398766819,0.131112889857557
"KA23",0.207926902537783,0.374226784577335,0.368754236521682,0.476313821615077,0.481165032017525,0.4419768928477,0.493388864777857,0.455372461936992,0.431795100847988,0.419058034389202,0.37243204358326,0.38958655278683,0.272235209189985,0.291099131511213,0.218306820635386,0.16596499621571,0.171511392065442,0.159410027361589,0.14494352077399,0.161790045032245,0.1373937537836,0.142986241334024
"KA24",0.182896713524903,0.368517044881964,0.3407949080693,0.449609139508443,0.439597917679171,0.391409513542377,0.408558563795297,0.374246879138525,0.320234990266701,0.283393826591201,0.260436591830221,0.268965727712419,0.18192515378541,0.180846627978262,0.149437526517707,0.117586291371216,0.137078661073069,0.148860094702602,0.146022508784323,0.190387733943841,0.16194966982416,0.171640169056544
"KA25",0.177149955649125,0.374371182310865,0.397764403194547,0.45870149226603,0.439179136201157,0.414064889685367,0.437659497565386,0.354623143382353,0.327073578960584,0.263533042983622,0.250695208679717,0.309044763341522,0.210522446448884,0.271222981336435,0.208010459124636,0.149339339071715,0.181082565869984,0.188028046402188,0.205859551707073,0.251590692985757,0.229326899347441,0.288817913017589
"KA26",0.164652557725295,0.290477141282523,0.321411872545731,0.32526589424661,0.315842563784844,0.286173660159545,0.318642339902643,0.28170455177496,0.308193958079975,0.277102636445602,0.261047562914331,0.263279782434419,0.195350286193266,0.20215858195653,0.181110597924513,0.111385545720689,0.176314042270462,0.190818346289148,0.153128422886428,0.172802149585436,0.150644783475727,0.127653349019243
"KA27",0.22781247528929,0.318413670828766,0.363479128468839,0.446782842762199,0.434505579991577,0.388095436476491,0.447930753964217,0.385154195455403,0.340870406725364,0.309775714954151,0.274211221634215,0.276773248394053,0.208487088268474,0.220089585189492,0.188163920770984,0.150077113515286,0.144751405436021,0.1336872522168,0.114936817012473,0.133535972529422,0.124643863507436,0.128035841345045
"KA29",0.206142538006637,0.388151572823374,0.419749483718739,0.481119921303699,0.444611338730077,0.409542007905709,0.432730665171501,0.386627328318784,0.335308715831251,0.307423658014384,0.267049920772026,0.29159660609288,0.199564398300802,0.224530982509389,0.190598858696391,0.140274734078752,0.155232693123324,0.16673453872079,0.157642096428313,0.193208087964564,0.155817893905619,0.169172800407051
"KA3",0.238614988890455,0.391555526928474,0.363316771642999,0.451783630645669,0.434188064535594,0.392981008732725,0.465857568144638,0.405604768037857,0.423718300629314,0.316452104714653,0.302623688220957,0.314547524804368,0.224071123703188,0.194220896664113,0.189090169401414,0.135210688033047,0.211896003140612,0.191367709822052,0.180020575631992,0.206275079606127,0.152665413173278,0.182997145158847
"KA30",0.197513229245499,0.351030717413568,0.31269617953024,0.401311047552447,0.317394833760262,0.3140732098123,0.365676357753003,0.328909850016957,0.324847253565582,0.277517643057112,0.246691786451009,0.268107616107613,0.205465356608602,0.231914778456033,0.202436068723413,0.135201136055605,0.151655137692604,0.169982446097251,0.136380483324895,0.177271249441592,0.120715401593102,0.140100842783214
"KA4",0.1655670999871,0.393368799215049,0.315195305530884,0.411438465249265,0.433553777603349,0.410989912504059,0.460693634632738,0.447868751682059,0.444648162251052,0.431159824000751,0.380595162090792,0.405613689343346,0.268676946046045,0.255886884883177,0.241019023423752,0.139981969612295,0.20249807875147,0.163454016593277,0.166536650236726,0.207445517507578,0.188401654215154,0.23965533889785
"KA5",0.175206851143401,0.336127118981217,0.342964678542094,0.425870170583091,0.390716801185009,0.349865045289078,0.379988761829093,0.386887072247058,0.370409639695284,0.30885689520867,0.298508124875463,0.2865067643149,0.209016455797454,0.208065373525562,0.199725746816542,0.120234602413568,0.162939776903606,0.151961667993195,0.157149182363932,0.160572183158034,0.165358570520356,0.169100816734543
"KA6",0.175845444626662,0.339551943675864,0.363952509963981,0.423953975356123,0.364289763034426,0.31817701833001,0.375041868293552,0.361614246610023,0.344436641245638,0.292714855890157,0.273864564250296,0.269069685763835,0.185258627114581,0.20852341927784,0.17402411288182,0.111517540148374,0.178933403580749,0.169586256147453,0.165032761862011,0.163922514270396,0.162503138023745,0.164840248931787
"KA7",0.188362909832654,0.353300096398217,0.361462031502003,0.418809789918192,0.380795470218729,0.342131047167951,0.416387701111457,0.365395641429283,0.302685849793936,0.314469072244648,0.285750618969488,0.268433511977631,0.19821112578475,0.180031202151979,0.169820773904364,0.107182507303839,0.144526296635902,0.183571295765177,0.173545235830574,0.184368434111267,0.133570554471067,0.141191002084974
"KA8",0.181029633002742,0.301164883884056,0.317818369151971,0.370231782011439,0.333262928546982,0.297065142839963,0.350226127384214,0.30360141494026,0.308226185825335,0.28279162757127,0.291817380014723,0.301150504419968,0.215862662254133,0.165786483053835,0.160964668853334,0.0977953122265216,0.129865423089919,0.178912856477495,0.160265563937877,0.166649253222781,0.152504206368466,0.139008528175296
"KA9",0.19683630989766,0.389717540725237,0.376213604324675,0.451240718437205,0.426568549161048,0.318216150668504,0.376190079107261,0.360900032432206,0.328492343806343,0.288004987422666,0.237101052777175,0.26486027449107,0.189933699846983,0.186239248459087,0.177218084421196,0.109251951787933,0.13648050671063,0.144164490584029,0.139974804232368,0.144491683892772,0.127589243588104,0.134720451887173
"KW1",0.131085967008441,0.219003153181114,0.238270188429559,0.37353004825621,0.320124326672104,0.306710157492657,0.409956827382398,0.371101733497452,0.370137488633363,0.269464633688538,0.274291629530486,0.302413809798077,0.284971618081215,0.253247451683389,0.258191435836438,0.141168998491543,0.147694165912732,0.25825072023414,0.195910205917759,0.199678475415478,0.244185865324193,0.189862241263034
"KW10",0.140056811506635,0.290956976847612,0.245176680053233,0.378212177514515,0.286028088033887,0.316137351442461,0.34100209541438,0.29316616749247,0.327680374474981,0.232270197704955,0.202901076253715,0.181074891113898,0.17783809223383,0.123201223200481,0.15777577907434,0.0882439291561693,0.105119762810113,0.152167345884187,0.120873851667264,0.120102252963736,0.129896319147239,0.120370490204243
"KW12",0.137155683283651,0.274609901826665,0.285825257304005,0.423283358135091,0.349080607127605,0.347108433617114,0.434562646630806,0.374018846181692,0.399938278093995,0.274410891808081,0.25716666660723,0.249553361580422,0.251155974661241,0.189453821777795,0.210097817414737,0.109579853317993,0.118530715191357,0.195740562665072,0.148939266418713,0.14601023145797,0.176734720260408,0.153219174464375
"KW14",0.135996950224519,0.248122438471847,0.259029645212001,0.359724222847617,0.272293088127969,0.289466518048344,0.340573197116337,0.328510835919442,0.37723029763224,0.232142725864026,0.231390390308404,0.212506030582493,0.173785448037489,0.15474806674265,0.180316040305384,0.0931266509086487,0.107164545958143,0.20711788137881,0.161338919061191,0.151124983829301,0.204053944974618,0.162406864239481
"KW15",0.134880234588087,0.248510781832408,0.289624037832766,0.422727050385869,0.376789558168134,0.347577857236513,0.487166376864047,0.409532275422513,0.404243982138762,0.282048627450176,0.286770652174194,0.282993923742,0.262949351867788,0.203593480114923,0.21084696714823,0.103825546575511,0.108279922871088,0.189003003817262,0.153058547008165,0.138407976393391,0.176830389357635,0.148910889556313
"KW16",0.137453287998118,0.241167529261649,0.257059315588064,0.385648675048335,0.30798249075232,0.301925350102173,0.397223792814019,0.346979005852263,0.342961191890232,0.232497119868609,0.223904352076485,0.241775425448135,0.237637353663796,0.184853631843587,0.196884909187987,0.10299038282766,0.106199307456452,0.186734757993435,0.140884737669579,0.136703343404612,0.171048946814553,0.143074875393391
"KW17",0.130191855379995,0.254360328851044,0.296033900231952,0.478277088025898,0.39634395768436,0.395111442077821,0.468679789236253,0.412857085568611,0.382133538123688,0.266586053699239,0.271111144898891,0.278925688029417,0.260864464167495,0.201940566839763,0.214981485353523,0.112749668703586,0.115439990844294,0.196845364874052,0.146298673392437,0.147086304988302,0.189905077212807,0.159214564482606
"KW8",0.138617204380067,0.258479009553186,0.241490247589784,0.364077043380891,0.289457076473134,0.319284422534969,0.370922568690128,0.328667611467509,0.369150098112047,0.260879755153277,0.225475648405026,0.213994474580466,0.195210825240506,0.155980256972712,0.181731693314709,0.101035537266652,0.120569196676742,0.177981318692537,0.147173562615601,0.14474623454966,0.168173221368925,0.149422570791219
"KW9",0.141984906097177,0.274965553423253,0.254687376045603,0.378514176887205,0.293754254782532,0.316603279381636,0.366265637887009,0.302002242767039,0.333330111233757,0.235417656822837,0.198653952924583,0.177377087141375,0.160417603583636,0.115841026255131,0.146403693026144,0.0825330381743327,0.102928000918813,0.139684160654467,0.122170107465531,0.117537102030737,0.128899216540721,0.11944045800422
"KY1",0.18281282797233,0.292065472794086,0.288236657979659,0.434641618078853,0.3119706581001,0.29966202253329,0.366768593616772,0.321199595133848,0.286054476603194,0.2942485888187,0.283076719787041,0.266138578570395,0.188980166851429,0.239981163831745,0.178769076984031,0.121351185707154,0.165738684401352,0.164567660499679,0.145214610616918,0.138599047039484,0.146335000895558,0.137893142708368
"KY10",0.214988830487215,0.335151749482681,0.287993002163065,0.370346489974947,0.310567087238969,0.31111646109958,0.366182442117517,0.327482245998871,0.330473292805914,0.263999348760378,0.266624400165766,0.298263978558989,0.248713785429682,0.298053299322531,0.276817211415508,0.160073459514887,0.237255642715994,0.193996762389182,0.160420760282601,0.157628767444485,0.161495142696168,0.128153473851564
"KY11",0.188091522390755,0.413270510194583,0.380937549287138,0.478009125575814,0.413917533211773,0.379328598115722,0.433846122030169,0.387056511582987,0.344400001336013,0.314936765846741,0.263516722662057,0.292590600788925,0.205155253687512,0.20189417582286,0.206775588210517,0.114264419638574,0.213694698932925,0.205095305911028,0.170457793940346,0.221021787586838,0.190089091723502,0.203021122590234
"KY12",0.167811954162533,0.366962951921156,0.360643369325017,0.472104566924487,0.405816429894293,0.340223396599765,0.400861127505733,0.360558367518563,0.332963309763674,0.303538315096892,0.27163911536584,0.259021705822473,0.187016034257444,0.185394806641605,0.206576341058593,0.112791832404252,0.18237073406027,0.155343297984732,0.134919488929098,0.186915838366688,0.171361128762821,0.183084785603283
